month,GDP同比,制造业PMI,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
1992-03,,,,4.474331234783914,,-1.66454651929358,,3.6790987883552364,,,,
1992-04,6.167218377559767,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-05,,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-06,,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-07,6.572734106495204,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-08,,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-09,,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-10,6.978249835430641,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-11,,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1992-12,,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1993-01,6.978249835430641,,,1.1344661777086438,,-1.66454651929358,,2.8497415756947366,,,,
1993-02,,,,0.8448243403939586,,,,8.862581367483363,,,,
1993-03,,,,7.780416722743082,,-1.66454651929358,,9.069920670648488,,,,
1993-04,7.545971855940252,,,1.1344661777086438,,-1.66454651929358,4.123830964121042,2.8497415756947366,,,,
1993-05,,,,1.1344661777086438,,-1.66454651929358,3.161089886738093,2.8497415756947366,,,,
1993-06,,,,1.1344661777086438,,-1.66454651929358,4.120540456706778,2.8497415756947366,,,,
1993-07,6.08611523177268,,,1.1344661777086438,,-1.66454651929358,3.946710166482692,2.8497415756947366,,,,
1993-08,,,,1.1344661777086438,,-1.66454651929358,2.840643434596673,2.8497415756947366,,,,
1993-09,,,,1.1344661777086438,,-1.66454651929358,1.8818668656619066,2.8497415756947366,,,,
1993-10,5.680599502837243,,,1.1344661777086438,,-1.66454651929358,2.168627963092486,2.8497415756947366,,,,
1993-11,,,,1.1344661777086438,,-1.66454651929358,3.074647080076958,2.8497415756947366,,,,
1993-12,,,,1.1344661777086438,,-1.66454651929358,2.93401292528176,2.8497415756947366,,,,
1994-01,6.6538372522822895,,,1.1344661777086438,,-1.66454651929358,37.53644997678185,2.8497415756947366,,,,
1994-02,,,,7.780416722743082,,,,20.05890373840011,,,,
1994-03,,,,-0.951961250888198,,-1.66454651929358,-3.5132497806332474,22.235966421633922,,,,
1994-04,6.6538372522822895,,,1.1344661777086438,,-1.66454651929358,1.990314401122343,2.8497415756947366,,,,
1994-05,,,,1.1344661777086438,,-1.66454651929358,2.715862326181742,2.8497415756947366,,,,
1994-06,,,,1.1344661777086438,,-1.66454651929358,2.181454410482182,2.8497415756947366,,,,
1994-07,6.005012085985593,,,1.1344661777086438,,-1.66454651929358,2.9278378815130024,2.8497415756947366,,,,
1994-08,,,,1.1344661777086438,,-1.66454651929358,3.0559196884420503,2.8497415756947366,,,,
1994-09,,,,1.1344661777086438,,-1.66454651929358,0.7077119848401339,2.8497415756947366,,,,
