train_window,forecast_year,calendar_year,month,information_date,target_quarter_end,months_before_quarter_end,latest_released_monthly_period,latest_released_gdp_quarter_end,bridge_gdp_raw,actual_gdp_raw,bridge_nowcast_error_raw,bridge_abs_error_raw,bridge_squared_error_raw,model_loading_gdp_raw,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast
201401_202312,2024,2024,2024-05,2024-05-31,2024-06,1,2024-05,2024-04,5.103561731254891,4.7,0.4035617312548911,0.4035617312548911,0.1628620709334449,5.103561731254891,27.188273405078235,62.93761595427547,-11.033122681061045
201401_202312,2024,2024,2024-06,2024-06-30,2024-06,0,2024-06,2024-04,4.864036102046859,4.7,0.1640361020468592,0.1640361020468592,0.0269078427747276,4.864036102046859,-145.7857934422735,23.283028834912265,-12.466315381906352
201401_202312,2024,2024,2024-07,2024-07-31,2024-09,2,2024-07,2024-07,2.45594941029857,4.6,-2.144050589701429,2.144050589701429,4.596952931199048,2.45594941029857,-812.9482926128303,-39.15948261959635,-17.43801788391694
201401_202312,2024,2024,2024-08,2024-08-31,2024-09,1,2024-08,2024-07,3.5640267887435284,4.6,-1.0359732112564712,1.0359732112564712,1.0732404944410452,3.5640267887435284,-641.0137351799331,-52.79349663964783,-17.284576112927738
201401_202312,2024,2024,2024-09,2024-09-30,2024-09,0,2024-09,2024-07,4.1262672718012805,4.6,-0.4737327281987191,0.4737327281987191,0.2244226977666015,4.1262672718012805,-465.9300200251845,-32.15562675470022,-18.29231553664465
201401_202312,2024,2024,2024-10,2024-10-31,2024-12,2,2024-10,2024-10,7.308207527332678,5.4,1.908207527332678,1.908207527332678,3.641255967369093,7.308207527332678,182.1441323689246,-22.888968068466,-16.758815987412415
201401_202312,2024,2024,2024-11,2024-11-30,2024-12,1,2024-11,2024-10,5.961365339472554,5.4,0.5613653394725535,0.5613653394725535,0.3151310443611352,5.961365339472554,77.5443449568038,26.426735090535768,-14.226972705775935
201401_202312,2024,2024,2024-12,2024-12-31,2024-12,0,2024-12,2024-10,4.848896069163366,5.4,-0.5511039308366348,0.5511039308366348,0.3037155425835903,4.848896069163366,-156.47545514323818,20.852988751695307,-15.267654070544708
201501_202412,2025,2025,2025-01,2025-01-31,2025-03,2,2025-01,2025-01,5.008523989558023,5.4,-0.3914760104419779,0.3914760104419779,0.1532534667515676,5.008523989558023,-6.798223688246219,3.67901432503064,-8.389642318809337
201501_202412,2025,2025,2025-02,2025-02-28,2025-03,1,2025-02,2025-01,4.538808375389657,5.4,-0.8611916246103437,0.8611916246103437,0.7416510142990032,4.538808375389657,-12.959348393471473,-0.3865710306482871,-7.149188533054945
201501_202412,2025,2025,2025-03,2025-03-31,2025-03,0,2025-03,2025-01,5.067539507187323,5.4,-0.3324604928126771,0.3324604928126771,0.1105299792812481,5.067539507187323,-7.555317439170681,-0.4768278613178154,-12.129289101750398
201501_202412,2025,2025,2025-04,2025-04-30,2025-06,2,2025-04,2025-04,5.396440795585635,5.2,0.1964407955856346,0.1964407955856346,0.0385889861703171,5.396440795585635,-0.8101328500929995,9.779249155263422,-9.197253236848194
201501_202412,2025,2025,2025-05,2025-05-31,2025-06,1,2025-05,2025-04,5.199996878100031,5.2,-3.1218999687609994e-06,3.1218999687609994e-06,9.746259414949929e-12,5.199996878100031,-3.4077523600784407,8.0151827209205,-9.621652259803254
201501_202412,2025,2025,2025-06,2025-06-30,2025-06,0,2025-06,2025-04,5.417196899785546,5.2,0.217196899785546,0.217196899785546,0.0471744932764525,5.417196899785546,0.3381831580375944,12.628916275483236,-10.358618367117192
201501_202412,2025,2025,2025-07,2025-07-31,2025-09,2,2025-07,2025-07,4.991120479872785,4.8,0.1911204798727848,0.1911204798727848,0.0365270378268035,4.991120479872785,-4.251922147678925,11.984568652619677,-8.282717358420348
201501_202412,2025,2025,2025-08,2025-08-31,2025-09,1,2025-08,2025-07,4.704513909505871,4.8,-0.0954860904941288,0.0954860904941288,0.0091175934778529,4.704513909505871,-6.198201629994561,15.029590705517936,-9.84369985317452
201501_202412,2025,2025,2025-09,2025-09-30,2025-09,0,2025-09,2025-07,4.694845462400342,4.8,-0.1051545375996578,0.1051545375996578,0.0110574767777978,4.694845462400342,-4.862293190505893,19.40391448773215,-11.751037716053334
201501_202412,2025,2025,2025-10,2025-10-31,2025-12,2,2025-10,2025-10,4.703046776920022,4.5,0.2030467769200221,0.2030467769200221,0.0412279936176092,4.703046776920022,-2.976712479423869,24.893798717252626,-10.36359856163527
201501_202412,2025,2025,2025-11,2025-11-30,2025-12,1,2025-11,2025-10,4.430216666417902,4.5,-0.0697833335820981,0.0697833335820981,0.0048697136458303,4.430216666417902,-2.4112533109668246,35.16245207095656,-8.072299138027185
201501_202412,2025,2025,2025-12,2025-12-31,2025-12,0,2025-12,2025-10,4.215914394713384,4.5,-0.2840856052866156,0.2840856052866156,0.0807046311310627,4.215914394713384,-4.805637839934587,34.5771322270274,-6.7886821601868
